StichtagDatJahr,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2021,144873,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2015,5,5-Jährige,5,2,weiblich,2,schwarz/weiss,1
2021,144906,30,30- bis 39-Jährige,4,1,männlich,1,6,Kreis 6,6,63,Oberstrass,63,Weimaraner,,1,Rassehund,1,I,Rassentypenliste I,2,2019,1,1-Jährige,1,1,männlich,1,silber,1
2021,144915,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,King Charles Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,weiss/braun,1
2021,144916,30,30- bis 39-Jährige,4,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,4,4-Jährige,4,2,weiblich,2,weiss/schwarz,1
2021,144923,20,20- bis 29-Jährige,3,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Französische Bulldogge,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,braun/schwarz,1
2021,144939,40,40- bis 49-Jährige,5,1,männlich,1,4,Kreis 4,4,44,Hard,44,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz,1
2021,144942,30,30- bis 39-Jährige,4,2,weiblich,2,8,Kreis 8,8,81,Seefeld,81,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,tricolor,1
2021,144949,20,20- bis 29-Jährige,3,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,schwarz/weiss,1
2021,144979,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,beige,1
2021,144982,20,20- bis 29-Jährige,3,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,144983,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,English Springer Spaniel,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2021,144984,50,50- bis 59-Jährige,6,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,weiss,1
2021,144986,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Chihuahua,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,tricolor,1
2021,144988,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2013,7,7-Jährige,7,1,männlich,1,schwarz,1
2021,144988,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2005,15,15-Jährige,15,2,weiblich,2,weiss,1
2021,144989,20,20- bis 29-Jährige,3,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Bichon,Pekingese,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,tricolor,1
2021,144994,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Pudel,Labrador Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,rot/braun,1
2021,145003,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss,1
2021,145033,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,creme,1
2021,145035,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Lagotto Romagnolo,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,braun/grau,1
2021,145037,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Teckel,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,saufarben,1
2021,145038,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,braun/weiss,1
2021,145039,20,20- bis 29-Jährige,3,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,schwarz/braun,1
2021,145040,30,30- bis 39-Jährige,4,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz,1
2021,145041,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,braun,1
2021,145046,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Malteser,Bichon,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,weiss,1
2021,145064,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Zwergschnauzer,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,schwarz,1
2021,145065,30,30- bis 39-Jährige,4,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,gestromt,1
2021,145078,30,30- bis 39-Jährige,4,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2020,0,0-Jährige,0,2,weiblich,2,rot,1
2021,145092,20,20- bis 29-Jährige,3,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,weiss/beige,1
2021,145096,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,beige,1
2021,145101,20,20- bis 29-Jährige,3,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Dogo Argentino,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,weiss,1
2021,145103,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Shar Pei,Deutscher Boxer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,braun gestromt,1
2021,145106,30,30- bis 39-Jährige,4,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Englische Bulldogge,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,gestromt,1
2021,145107,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2015,5,5-Jährige,5,1,männlich,1,hellbraun,1
2021,145110,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,1,männlich,1,braun,1
2021,145110,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,braun,1
2021,145110,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,braun,1
2021,145110,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,1,männlich,1,braun,1
2021,145119,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,24,Enge,24,Welsh Corgi Pembroke,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,rot/weiss,1
2021,145119,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,24,Enge,24,Welsh Corgi Pembroke,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,schwarz/weiss/braun,1
2021,145133,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Galgo Espanol,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,schwarz,1
2021,145133,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,145135,40,40- bis 49-Jährige,5,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,schwarz/braun,1
2021,145136,20,20- bis 29-Jährige,3,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,creme,1
2021,145137,80,80- bis 89-Jährige,9,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2015,5,5-Jährige,5,1,männlich,1,weiss/braun,1
2021,145139,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Spaniel,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,schwarz/weiss,1
2021,145153,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Beagle,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,tricolor,1
2021,145154,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Nova Scotia Duck Tolling Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,rot/weiss,1
2021,145156,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Schapendoes,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,braun schimmel,1
2021,145168,30,30- bis 39-Jährige,4,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Samojede,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,weiss,1
2021,145175,20,20- bis 29-Jährige,3,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Shiba Inu,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,braun,1
2021,145178,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,braun/beige,1
2021,145180,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Havaneser,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,schwarz/braun,1
2021,145182,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,145209,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,1,männlich,1,fawn,1
2021,145212,30,30- bis 39-Jährige,4,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,schwarz/weiss,1
2021,145213,80,80- bis 89-Jährige,9,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Deutscher Schäfer,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2007,13,13-Jährige,13,2,weiblich,2,schwarz/braun,1
2021,145214,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,braun,1
2021,145217,20,20- bis 29-Jährige,3,2,weiblich,2,5,Kreis 5,5,51,Gewerbeschule,51,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,braun gestromt,1
2021,145220,70,70- bis 79-Jährige,8,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss,1
2021,145230,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Havaneser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,beige/braun,1
2021,145235,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz/braun,1
2021,145236,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,blondfarben,1
2021,145238,80,80- bis 89-Jährige,9,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Magyar Viszla,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,hellbraun,1
2021,145239,20,20- bis 29-Jährige,3,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,beige,1
2021,145283,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,braun,1
2021,145283,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,beige,1
2021,145283,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss/braun/schwarz,1
2021,145316,40,40- bis 49-Jährige,5,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,English Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2020,0,0-Jährige,0,2,weiblich,2,orangeschimmel,1
2021,145324,60,60- bis 69-Jährige,7,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Bolonka Zwetna,Pudel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,brindle,1
2021,145325,30,30- bis 39-Jährige,4,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Deutscher Kleinspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,orange,1
2021,145326,30,30- bis 39-Jährige,4,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,weiss,1
2021,145327,40,40- bis 49-Jährige,5,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Cocker Spaniel,Pudel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,beige/schwarz,1
2021,145341,30,30- bis 39-Jährige,4,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Shiba Inu,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,rot,1
2021,145342,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2021,145343,30,30- bis 39-Jährige,4,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Zwergdachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,brindle,1
2021,145346,50,50- bis 59-Jährige,6,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Pekingese,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,145347,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Labrador,Pudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,apricot,1
2021,145359,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,sable,1
2021,145362,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,schwarz/weiss,1
2021,145364,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Zwergspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,orange,1
2021,145390,40,40- bis 49-Jährige,5,1,männlich,1,4,Kreis 4,4,41,Werd,41,Italienisches Windspiel,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,grau/braun,1
2021,145392,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,braun,1
2021,145394,60,60- bis 69-Jährige,7,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss,1
2021,145395,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Bolonka Zwetna,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,zobel,1
2021,145398,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,weiss,1
2021,145406,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss,1
2021,145426,30,30- bis 39-Jährige,4,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2015,5,5-Jährige,5,1,männlich,1,schwarz/braun,1
2021,145427,20,20- bis 29-Jährige,3,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Zwergpudel,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,145428,20,20- bis 29-Jährige,3,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Shih Tzu,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2021,145433,50,50- bis 59-Jährige,6,1,männlich,1,4,Kreis 4,4,41,Werd,41,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,braun/weiss,1
2021,145436,30,30- bis 39-Jährige,4,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,145436,30,30- bis 39-Jährige,4,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2019,1,1-Jährige,1,2,weiblich,2,tricolor,1
2021,145437,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,24,Enge,24,Lakeland Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz/braun,1
2021,145438,20,20- bis 29-Jährige,3,2,weiblich,2,8,Kreis 8,8,81,Seefeld,81,Shetland Sheepdog,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,grau,1
2021,145439,30,30- bis 39-Jährige,4,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Beagle,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,tricolor,1
2021,145446,50,50- bis 59-Jährige,6,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,weiss/rot,1
2021,145455,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Miniature Australian Shepherd,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,tricolor,1
2021,145456,50,50- bis 59-Jährige,6,1,männlich,1,4,Kreis 4,4,44,Hard,44,Lagotto Romagnolo,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,grau/braun,1
2021,145457,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,weiss,1
2021,145462,50,50- bis 59-Jährige,6,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Deutscher Pinscher,,1,Rassehund,1,I,Rassentypenliste I,2,2020,0,0-Jährige,0,1,männlich,1,braun/schwarz,1
2021,145463,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,tricolor,1
2021,145465,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,weiss/beige,1
2021,145466,50,50- bis 59-Jährige,6,2,weiblich,2,1,Kreis 1,1,13,Lindenhof,13,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,fawn,1
2021,145471,30,30- bis 39-Jährige,4,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Foxterrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,weiss/grau,1
2021,145495,30,30- bis 39-Jährige,4,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Vizsla,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,hellbraun,1
2021,145504,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Boston Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,1,männlich,1,schwarz/weiss,1
2021,145512,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Epagneul Breton (Bretonischer Vorstehhund),,1,Rassehund,1,I,Rassentypenliste I,2,2005,15,15-Jährige,15,1,männlich,1,weiss/rot,1
2021,145516,70,70- bis 79-Jährige,8,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Yorkshire Terrier,Malteser,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz/braun,1
2021,145518,40,40- bis 49-Jährige,5,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Phalène,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,weiss/braun,1
2021,145523,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Italienisches Windspiel,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,blau,1
2021,145532,20,20- bis 29-Jährige,3,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,braun/schwarz/weiss,1
